source_file,pdf_page,topic,context,interpretation
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,41,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Water Reservoirs 13,294 13,294 495170 3200 Operations 8.6% 14,437 15,120 15,837 16,589 4",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,42,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 8,138,279 8,138,279 500001 1900 Rates & Annual Charges 5.7% 8,602,657 8,862,237 9,129,694 9,405,265 46,3",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,43,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Pump Stations 176,380 176,380 505200 3455 Operations 3.6% 182,642 187,922 193,361 198,96",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,44,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) 758,338 758,338 505976 3070 Interest Expense -9.2% 688,553 613,774 534,748 451,466 Indir",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,45,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 12,309 12,309 110012 0290 Evans Head Break wall Cleaning 3.0% 12,678 13,058 13,450 13,854 8,658 8,658 11",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,46,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 0 0 160104 0590 Restoration of burnt riparian areas 0.0% 140,000 0 0 0 0 0 Total Operating Revenue 0.0% ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,47,revision,"Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 400,440 400,440 Governance & Advocacy 3.2% 413,153 425,524 438,266 451,388 3,600 3,600 Customer Service ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,47,deferral,"6 Capital Movements Add: Capital Grants and Contributions 0 0 0 0 Add: Loan Funds Used 0 0 0 0 Add: Deferred Debtor Repayments 1,780 1,833 1,888 1,945 Add: Asset Sales 593,048 480,871 521,693 795,197 Add: Transfer from Reserves 762,466 164,509 40,000 55,000 Less: Capital Expenditure 2,929,071 2,145,000 2,075,000 2,090,000 Less: Loan Repayments",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,48,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue Corporate Administration 4,648 4,648 560010 0010 Activity Based Costing - Income 2.0% 4,739 4,857 4,978 ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,49,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Project Management Office 3,000 3,000 565010 3025 Administration Expenses 0.0% 3,000 3,0",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,49,deferral,"92) Capital Movements Add: Capital Grants & Contributions 0 0 0 0 Add: Loan Funds Used 0 0 0 0 Add: Deferred Debtor Repayments 1,780 1,833 1,888 1,945 Add: Asset Sales 0 0 0 0 Add: Transfer from Restricted Assets 0 0 0 0 Less: Asset Acquisition 0 0 0 0 Less: Loan Repayments 0 0 0 0 Less: Transfer to Restricted Assets 0 0 0 0 Program Cash Resul",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,50,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 3,600 3,600 630100 0290 Customer Service -100.0% 0 0 0 0 3,600 3,600 Total Operating Revenue -100.0% 0 0",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,51,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 4,407 4,407 600010 0010 Activity Based Costing - Income 2.0% 4,493 4,605 4,720 4,838 4,500 0 600010 0290",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,52,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 3,581 3,581 610010 0220 Contributions - Early Reportng Incentive 3.0% 3,688 3,799 3,913 4,030 0 59,908 6",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,53,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) RVC Meetings 1,857 1,857 610045 3125 Consultative Committee 2.8% 1,909 1,961 2,016 2,072",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,54,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 28,329 70,461 610020 0360 Contributions - WHS Incentive Payments -100.0% 0 0 0 0 28,329 70,461 Total Ope",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,55,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue Financial Services 16,428 16,428 570010 0010 Activity Based Costing - Income 2.0% 16,750 17,170 17,600 1",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,56,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue Engineering Support Services 9,000 9,000 640010 0290 Contributions - Other -50.0% 4,500 0 0 0 4,637 4,63",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,57,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Expenditure (continued) Indirect Expenditure 74,600 74,600 660990 3999 Depreciation 0.0% 74,600 76,389 78,222 80",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,58,revision,"ond Valley Council Operational Plan 2020/2021 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2019/2020 31-Mar-20 Project Activity Description 2020/2021 2021/2022 2022/2023 2023/2024 Operating Revenue 9,500 9,500 670000 0290 Workshops -100.0% 0 0 0 0 Plant Operations 170,000 170,000 680010 0340 Contribut",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2021_pages.json,61,deferral,"an Funds Utilised 2,000,000 0 1,000,000 0 Total Loan Funds Utilised 2,000,000 1,000,000 1,000,000 0 Deferred Debtor Repayments Making Council Great Governance & Advocacy Deferred Debtor Repay - Pac Coast Rail 1,780 1,833 1,888 1,945 Total Governance & Advocacy 1,780 1,833 1,888 1,945 Total Making Council Great Deferred Debtor Repayments 1,780 ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_ar2021_pages.json,15,deferral,"il’s Delivery Program. The local government election scheduled to occur in September 2020, has been delayed until December 2021 due to the global COVID-19 pandemic. Therefore, the current reporting cycle has been extended until June 2022. The chart below is a dashboard of Council’s overall performance in achieving the outcomes identified in the ",Search hit only; not a verified outcome or complete document series
