record_id,council,fiscal_year,evidence_date,measurement_date,publication_or_adoption_date,project_ref,project_name,stage,record_type,field_group,field_name,scope,value_text,reason,budget_basis,original_or_current_budget_aud,carry_forward_aud,variation_aud,revised_budget_aud,actual_aud,committed_aud,actual_plus_committed_aud,capacity_metric,capacity_value,capacity_unit,capacity_scope,planning_application,site_or_address,funding_source,ordinary_recovery_classification,disaster_causation_status,damage_access_status,source_type,evidence_quality,verification_status,certification_effect,model_ready,source_title,source_url,source_locator,notes
SVC-018,Snowy Valleys Council,2018-19,2019-03-31,,2019-05-16,,Batlow Caravan Park,Q3,project_budget_revision,pre_event_revision_baseline,Q3_project_revision,capital project/program line,Pre-Q3 budget=0; proposed=200000; Q3 variation=200000; YTD spend=0,New Q3 allocation.,,0,,200000,200000,0,,,,,,,,,,ordinary_candidate_or_program,pre_Dunns_Road_fire_non_disaster,not_applicable_pre_event,official_qbr,official_primary_source,verified,pre_event_non_disaster_rephasing_example,NO,Snowy Valleys QBR as at 31 March 2019,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/council-meeting-agendas/20190516-business-paper-ordinary-council.pdf,Item 9.6 capital works adjustment table,
SVC-019,Snowy Valleys Council,2018-19,2019-03-31,,2019-05-16,,Adelong Falls Gold Mill Ruins,Q3,project_budget_revision,pre_event_revision_baseline,Q3_project_revision,capital project/program line,Pre-Q3 budget=84505; proposed=0; Q3 variation=-84505; YTD spend=29002,Work on hold following safety reports.,,84505,,-84505,0,29002,,,,,,,,,,ordinary_candidate_or_program,pre_Dunns_Road_fire_non_disaster,not_applicable_pre_event,official_qbr,official_primary_source,verified,pre_event_non_disaster_rephasing_example,NO,Snowy Valleys QBR as at 31 March 2019,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/council-meeting-agendas/20190516-business-paper-ordinary-council.pdf,Item 9.6 capital works adjustment table,
SVC-020,Snowy Valleys Council,2018-19,2019-03-31,,2019-05-16,,Adelong Main Street furniture,Q3,project_budget_revision,pre_event_revision_baseline,Q3_project_revision,capital project/program line,Pre-Q3 budget=25000; proposed=0; Q3 variation=-25000; YTD spend=5545,Insufficient funds / allocation returned.,,25000,,-25000,0,5545,,,,,,,,,,ordinary_candidate_or_program,pre_Dunns_Road_fire_non_disaster,not_applicable_pre_event,official_qbr,official_primary_source,verified,pre_event_non_disaster_rephasing_example,NO,Snowy Valleys QBR as at 31 March 2019,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/council-meeting-agendas/20190516-business-paper-ordinary-council.pdf,Item 9.6 capital works adjustment table,
SVC-021,Snowy Valleys Council,2018-19,2019-03-31,,2019-05-16,,Adelong Tennis Courts,Q3,project_budget_revision,pre_event_revision_baseline,Q3_project_revision,capital project/program line,Pre-Q3 budget=40115; proposed=20000; Q3 variation=-20115; YTD spend=19577,Budget reduced.,,40115,,-20115,20000,19577,,,,,,,,,,ordinary_candidate_or_program,pre_Dunns_Road_fire_non_disaster,not_applicable_pre_event,official_qbr,official_primary_source,verified,pre_event_non_disaster_rephasing_example,NO,Snowy Valleys QBR as at 31 March 2019,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/council-meeting-agendas/20190516-business-paper-ordinary-council.pdf,Item 9.6 capital works adjustment table,
SVC-022,Snowy Valleys Council,2018-19,2019-03-31,,2019-05-16,,ADFR sports pavilion,Q3,project_budget_revision,pre_event_revision_baseline,Q3_project_revision,capital project/program line,Pre-Q3 budget=82000; proposed=0; Q3 variation=-82000; YTD spend=0,In design / funding removed from current year.,,82000,,-82000,0,0,,,,,,,,,,ordinary_candidate_or_program,pre_Dunns_Road_fire_non_disaster,not_applicable_pre_event,official_qbr,official_primary_source,verified,pre_event_non_disaster_rephasing_example,NO,Snowy Valleys QBR as at 31 March 2019,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/council-meeting-agendas/20190516-business-paper-ordinary-council.pdf,Item 9.6 capital works adjustment table,
SVC-023,Snowy Valleys Council,2018-19,2019-03-31,,2019-05-16,,End of Lincolns Prospect Road paving,Q3,project_budget_revision,pre_event_revision_baseline,Q3_project_revision,capital project/program line,Pre-Q3 budget=85037; proposed=111000; Q3 variation=25963; YTD spend=104494,Budget increased.,,85037,,25963,111000,104494,,,,,,,,,,ordinary_candidate_or_program,pre_Dunns_Road_fire_non_disaster,not_applicable_pre_event,official_qbr,official_primary_source,verified,pre_event_non_disaster_rephasing_example,NO,Snowy Valleys QBR as at 31 March 2019,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/council-meeting-agendas/20190516-business-paper-ordinary-council.pdf,Item 9.6 capital works adjustment table,
SVC-024,Snowy Valleys Council,2018-19,2019-03-31,,2019-05-16,,Snowy Mountains Highway west of Talbingo,Q3,project_budget_revision,pre_event_revision_baseline,Q3_project_revision,capital project/program line,Pre-Q3 budget=259144; proposed=524408; Q3 variation=265264; YTD spend=239772,Budget increased.,,259144,,265264,524408,239772,,,,,,,,,,ordinary_candidate_or_program,pre_Dunns_Road_fire_non_disaster,not_applicable_pre_event,official_qbr,official_primary_source,verified,pre_event_non_disaster_rephasing_example,NO,Snowy Valleys QBR as at 31 March 2019,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/council-meeting-agendas/20190516-business-paper-ordinary-council.pdf,Item 9.6 capital works adjustment table,
SVC-003,Snowy Valleys Council,2019-20,2020-05-21,,,,Council-wide capital program / recovery,,mechanism_evidence,causation,bushfire resource diversion,,"Council states bushfire impacts diverted resources from business as usual, may delay major projects, required substantial claim-reporting effort, and damaged community infrastructure.",,,,,,,,,,,,,,,Snowy Valleys LGA,,mixed_portfolio,council_wide_mechanism_documented; not_project_specific,,,official_qbr,carried_forward_from_first_public_source_pass,supports_targeted_project_followup_not_causal_row_certification,NO,Quarterly Budget Review as at 31 March 2020,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/20200521/20200521-business-paper-ordinary-council.pdf,Item 10.8 recovery section,"This is unusually useful narrative evidence, but does not identify which ordinary projects were delayed or how much."
SVC-005,Snowy Valleys Council,2019-20,2020-05-21,,,,Business-as-usual council resources,Q3,mechanism_narrative,causation,council_wide_resource_diversion,,Council reported resources diverted from business as usual because of the Dunns Road fire; major projects may be delayed.,,,,,,,,,,,,,,,,,mixed_portfolio,explicit_council_wide_fire_related_resource_diversion,not_project_specific,official_qbr,official_primary_source,public_source_verified,supports_mechanism_not_project_level_outcome,NO,Snowy Valleys Quarterly Budget Review as at 31 March 2020,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/20200521/20200521-business-paper-ordinary-council.pdf,Item 10.8 / recovery narrative,
SVC-006,Snowy Valleys Council,2019-20,2020-05-21,,,,Water and sewer construction teams,Q3,mechanism_narrative,causation,staffing_and_resource_reallocation,,Construction teams were fully engaged in higher-priority capital work; water/sewer projects would be reprogrammed as resources became available.,,,,,,,,,,,,,,,,,mixed_portfolio,explicit_council_wide_fire_related_resource_diversion,not_project_specific,official_qbr,official_primary_source,public_source_verified,supports_mechanism_not_project_level_outcome,NO,Snowy Valleys Quarterly Budget Review as at 31 March 2020,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/20200521/20200521-business-paper-ordinary-council.pdf,Item 10.8 / recovery narrative,
SVC-007,Snowy Valleys Council,2019-20,2020-05-21,,,,Disaster-claim administration,Q3,mechanism_narrative,causation,administrative_capacity_diversion,,Staff resources were diverted to disaster-claim reporting and damaged-infrastructure recovery work.,,,,,,,,,,,,,,,,,mixed_portfolio,explicit_council_wide_fire_related_resource_diversion,not_project_specific,official_qbr,official_primary_source,public_source_verified,supports_mechanism_not_project_level_outcome,NO,Snowy Valleys Quarterly Budget Review as at 31 March 2020,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/20200521/20200521-business-paper-ordinary-council.pdf,Item 10.8 / recovery narrative,
SVC-004,Snowy Valleys Council,2020-21,2020-11-19,,,,Council capital program,,mechanism_evidence,causation,disaster_recovery_work_displacement,,At Q1 only 5.5% of projected capital budget had been expensed; Council stated this was low due to disaster recovery work being performed.,,Q1 capital program,,,,,,,,,,,,,Snowy Valleys LGA,,mixed_portfolio,aggregate_displacement_documented,,,official_qbr,carried_forward_from_first_public_source_pass,promising_for_project_level_followup,NO,Quarterly Budget Review as at 30 September 2020,https://www.snowyvalleys.nsw.gov.au/files/assets/public/v/1/meeting-minutes-amp-agendas/council-meetings/20201119/20201119-business-paper-ordinary-council.pdf,Item 10.12; p. 80,Still aggregate: it does not prove a specific routine project was crowded out.
SVC-008,Snowy Valleys Council,2020-21,2021-05-20,,,,,,funding_timing_mechanism,funding_and_liquidity,outstanding_recovery_payments,,Council resolved to write to the Minister regarding outstanding funds due for payment for disaster recovery works.,,,,,,,,,,,,,,,,disaster recovery reimbursement,recovery,recovery_payment_delay_explicit,,official_council_minutes,official_primary_source,public_source_verified,supports_reimbursement_timing_mechanism_not_crowdout_effect,NO,Snowy Valleys Council Minutes - 20 May 2021,https://www.snowyvalleys.nsw.gov.au/files/assets/public/meeting-minutes-amp-agendas/council-meetings/20210520/20210520-minutes-ordinary-council.pdf,Ministerial correspondence / outstanding disaster recovery funds,
WAG-003,Wagga Wagga City Council,2018-19,2019-03-25,,,,,,capital_reset,pre_event_revision_baseline,capital_works_reset,council capital program,Approximately $69m of capital works budgets were transferred from 2018/19 to 2019/20 and 2020/21 under a Capital Works Reset; capital spending including commitments was reported at 88% after the reset.,,,,,,,,,,,,,,,,,mixed_ordinary_capital,non_disaster_program_rephasing,not_applicable,official_financial_performance_report,official_primary_source,public_source_verified,strong_negative_control_against_interpreting_rephase_as_disaster_effect,NO,Wagga Wagga Financial Performance Report - March 2019,https://meetings.wagga.nsw.gov.au/Open/2019/03/OC_25032019_AGN_3685_AT.htm,Capital Works Reset,
WAG-008,Wagga Wagga City Council,2018-19,,2019-06-30,,,,,capacity_metric,comparison_capacity,operating_performance_ratio,,operating_performance_ratio=-5.59 percent,,,,,,,,,,operating_performance_ratio,-5.59,percent,whole-council,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,comparison_characteristic_only_not_control_certification,NO,Wagga Wagga 2018-19 Financial Statements,https://meetings.wagga.nsw.gov.au/Open/2019/11/OC_25112019_AGN_3696_AT.htm,Financial statements / performance ratios,
WAG-009,Wagga Wagga City Council,2018-19,,2019-06-30,,,,,capacity_metric,comparison_capacity,own_source_operating_revenue_ratio,,own_source_operating_revenue_ratio=65.16 percent,,,,,,,,,,own_source_operating_revenue_ratio,65.16,percent,whole-council,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,comparison_characteristic_only_not_control_certification,NO,Wagga Wagga 2018-19 Financial Statements,https://meetings.wagga.nsw.gov.au/Open/2019/11/OC_25112019_AGN_3696_AT.htm,Financial statements / performance ratios,
WAG-010,Wagga Wagga City Council,2018-19,,2019-06-30,,,,,capacity_metric,comparison_capacity,unrestricted_current_ratio,,unrestricted_current_ratio=2.88 times,,,,,,,,,,unrestricted_current_ratio,2.88,times,whole-council,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,comparison_characteristic_only_not_control_certification,NO,Wagga Wagga 2018-19 Financial Statements,https://meetings.wagga.nsw.gov.au/Open/2019/11/OC_25112019_AGN_3696_AT.htm,Financial statements / performance ratios,
WAG-011,Wagga Wagga City Council,2018-19,,2019-06-30,,,,,capacity_metric,comparison_capacity,debt_service_cover_ratio,,debt_service_cover_ratio=1.54 times,,,,,,,,,,debt_service_cover_ratio,1.54,times,whole-council,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,comparison_characteristic_only_not_control_certification,NO,Wagga Wagga 2018-19 Financial Statements,https://meetings.wagga.nsw.gov.au/Open/2019/11/OC_25112019_AGN_3696_AT.htm,Financial statements / performance ratios,
WAG-012,Wagga Wagga City Council,2018-19,,2019-06-30,,,,,capacity_metric,comparison_capacity,cash_expense_cover_ratio,,cash_expense_cover_ratio=8.79 months,,,,,,,,,,cash_expense_cover_ratio,8.79,months,whole-council,,,,,,,audited_financial_statements,official_audited_source,public_source_verified,comparison_characteristic_only_not_control_certification,NO,Wagga Wagga 2018-19 Financial Statements,https://meetings.wagga.nsw.gov.au/Open/2019/11/OC_25112019_AGN_3696_AT.htm,Financial statements / performance ratios,
WAG-001,Wagga Wagga City Council,2018-19 to 2020-21,2026-09-19,,,,,,source_availability,budget_history,monthly financial performance reports,,"Council meeting archive contains recurring monthly Financial Performance Reports in 2018/19, 2019/20 and 2020/21, giving more frequent budget-variation evidence than QBR alone.",,,,,,,,,,,,,,,,,,,,,official_meeting_archive,carried_forward_from_first_public_source_pass,high_frequency_budget_history_available,NO,Financial Performance Report as at 30 September 2019,https://meetings.wagga.nsw.gov.au/Open/2019/10/OC_28102019_AGN_3692_AT.htm,RP-3,
WAG-004,Wagga Wagga City Council,2019-20,2020-01-27,,,,,,capital_reset_review,pre_event_revision_baseline,future_year_rephasing,capital program,December 2019 report says capital expenditure including commitments was about 34% of approved budget and Council was reviewing a reset of 2019/20/future-year works.,,,,,,,,,,,,,,,,,mixed_ordinary_capital,routine_delivery_capacity_rephasing,,official_financial_performance_report,official_primary_source,public_source_verified,establishes_normal_rephasing_behavior,NO,Wagga Wagga Financial Performance Report - December 2019,https://meetings.wagga.nsw.gov.au/Open/2020/01/OC_27012020_AGN_3701_AT.htm,Capital works performance,
WAG-002,Wagga Wagga City Council,2020-21,2020-10-26,,,example job consolidations 19541 / 20848,Pending capital projects,,source_schema,project_identity,job_consolidation_ids_and_scope,,"Financial report lists pending capital projects with job consolidation IDs, prior-year spend, 2020/21 budget, future-year budget, total project budget and comments.",,current capital works delivery program,,,,,,,,,,,,,,,,,,,official_council_agenda,carried_forward_from_first_public_source_pass,promising_stable_id_source_for_crosswalk,NO,Financial Performance Report as at 30 September 2020,https://meetings.wagga.nsw.gov.au/Open/2020/10/OC_26102020_AGN_3746_AT.htm,RP-6; Pending Projects and 2020/21 Capital Works Summary,"The report says pending projects may be held back because of capacity/resourcing, undefined scope or unresolved external funding."
WAG-005,Wagga Wagga City Council,2020-21,2020-10-26,,,,,,accounting_schema,project_identity,pending_projects_and_job_ids,capital works delivery program,"Report preserves job-consolidation IDs and separates one-off, recurrent and pending projects; pending works can reflect capacity/resourcing, undefined scope or unresolved external funding.",,,,,,,,,,,,,,,,,,,,official_financial_performance_report,official_primary_source,public_source_verified,promising_stable_ID_crosswalk_source,NO,Wagga Wagga Financial Performance Report - September 2020,https://meetings.wagga.nsw.gov.au/Open/2020/10/OC_26102020_AGN_3746_AT.htm,RP-6 / pending projects,
WAG-013,Wagga Wagga City Council,2020-21,,2021-06-30,2021-11-29,,,,capacity_publication_timing,capacity_timing,financial_statement_availability,,"2020/21 statements were approved 25 Oct 2021 and publicly presented 29 Nov 2021, before the February 2022 comparison window.",,,,,,,,,,,,,,,,,,,,official_council_records,official_primary_source,public_source_verified,timing_supported_but_control_still_uncertified,NO,Wagga Wagga 2020-21 audited financial statements,https://meetings.wagga.nsw.gov.au/Open/2021/11/OC_29112021_AGN_4849_AT.htm,Public presentation of audited statements,
PIL-005,Wagga Wagga City Council,2021-22,,,,,,,pilot_aggregate_chain,budget_chain,original_Q1_Q2_Q3,mixed source scope; descriptive only,Original=137538205; Q1=158777354; Q2=132452986; Q3=128413693,,,137538205,,,128414000,,,,,,,,,,,,,,uploaded_experiment4_pilot_audit,curated_pilot_summary,aggregate_original_now_verified_from_official_carryover_report,aggregate_chain_improved_but_scope_still_not_ordinary_fixed_portfolio,NO,Wagga Wagga 2021/22 works in progress and budget revotes,https://meetings.wagga.nsw.gov.au/Open/2022/08/OC_08082022_AGN_4877_AT.PDF,"RP-16, Table A – 2021/22 Capital Works Summary",Original adopted capital-program total is now verified. Q1/Q2/Q3 values are later approved/proposed capital-program states and include adjustments/carryovers; this does not create a certified fixed ordinary portfolio.
PIL-010,Wagga Wagga City Council,2021-22,,,,,,,annual_cash_IPPE_pair,annual_delivery,gross_IPPE_cash_original_to_actual,all-capital IPPE cash expenditure; not matched ordinary infrastructure,Original cash IPPE=133279000; actual cash IPPE=82534000; deviation=-38.08%,,,133279000,,,,82534000,,,,,,,,,,,,,uploaded_experiment4_pilot_audit,audited_financial_statement_pair,reported_as_visually_checked_in_uploaded_audit,negative_cash_gap_not_disaster_effect,NO,Experiment 4: budget-reallocation pilot,,Separate annual cash comparison,Cannot complete category/project chain; cash scope is broader than ordinary portfolio.
WAG-006,Wagga Wagga City Council,2021-22,2022-01-31,,,45049,Treatment Re-use Water,Q2,project_rephasing,budget_timing,future_year_transfer,job-level capital project,Current=359030; revised=45; transfer=358985,"$358,985 moved to FY2023-24; total project budget unchanged.",,359030,,-358985,45,,,,,,,,,,,ordinary_candidate,no_disaster_reason; project_budget_unchanged,unverified,official_financial_performance_report,official_primary_source,public_source_verified,rephasing_not_permanent_cut,NO,Wagga Wagga Financial Performance Report - December 2021,https://meetings.wagga.nsw.gov.au/Open/2022/01/OC_31012022_AGN_4855_AT.htm,Project/job adjustment tables,
WAG-007,Wagga Wagga City Council,2021-22,2022-01-31,,,45109,WiFi project,Q2,project_rephasing,budget_timing,future_year_transfer,job-level capital project,Current=133984; revised=218; transfer=133766,"$133,766 moved to FY2022-23; total project budget unchanged; infrastructure scope still needs screening.",,133984,,-133766,218,,,,,,,,,,,ordinary_candidate,no_disaster_reason; project_budget_unchanged,unverified,official_financial_performance_report,official_primary_source,public_source_verified,rephasing_not_permanent_cut,NO,Wagga Wagga Financial Performance Report - December 2021,https://meetings.wagga.nsw.gov.au/Open/2022/01/OC_31012022_AGN_4855_AT.htm,Project/job adjustment tables,
WAG-014,Wagga Wagga City Council,2021-22,2021-07-01,,,,,,capital_program_baseline,budget_chain,original_adopted_capital_program,total capital program: one-off + recurrent + pending,"Original capital program: one-off 75,756,060; recurrent 18,512,675; pending 43,269,470; total 137,538,205.",,,137538205,,,,,,,,,,,,,,mixed_capital_program,baseline_not_treatment_effect,mixed/unresolved,official_council_report,official_primary_source,verified,resolves_previous_missing_aggregate_original_only,NO,2021/22 Works in Progress and Budget Revotes,https://meetings.wagga.nsw.gov.au/Open/2022/08/OC_08082022_AGN_4877_AT.PDF,"RP-16, Table A",
WAG-015,Wagga Wagga City Council,2021-22,2022-08-08,,2022-08-08,,,,capital_year_end_reconciliation,budget_chain,approved_budget_expenditure_and_carryover,total capital program,"Original 137,538,205; prior revotes/WIP net adjustment +9,004,646; approved budget 128,533,559; total expenditure 80,858,198; remaining budget 47,870,248; requested revotes/WIP transfers 43,472,000.",,,137538205,,9004646,128533559,80858198,,,,,,,,,,mixed_capital_program,year_end_program_reconciliation_not_disaster_effect,mixed/unresolved,official_council_report,official_primary_source,verified_but_report_says_figures_may_change_pending_financial_statements,useful_program_close_not_same_scope_ordinary_actual,NO,2021/22 Works in Progress and Budget Revotes,https://meetings.wagga.nsw.gov.au/Open/2022/08/OC_08082022_AGN_4877_AT.PDF,"RP-16, Table A",Council explicitly warns figures may change pending finalisation of the 2021/22 financial statements.
WAG-016,Wagga Wagga City Council,2021-22,2021-09-30,,,,,Q1,capital_program_snapshot,budget_chain,Q1_capital_program,one-off + recurrent + pending,"Approved 158,100,354; proposed Q1 budget 158,777,354. One-off 97,965,275→100,965,860; recurrent 19,545,988 unchanged; pending 40,589,091→38,265,506.",,,158100354,,677000,158777354,,,,,,,,,,,mixed_capital_program,routine_program_revision,,official_financial_performance_report,official_primary_source,verified,Q1_stage_confirmed_but_not_fixed_ordinary_scope,NO,Wagga Wagga Financial Performance Report - September 2021,https://meetings.wagga.nsw.gov.au/Open/2021/10/OC_25102021_AGN_4831_AT.htm,2021/22 Capital Works Summary,
WAG-017,Wagga Wagga City Council,2021-22,2021-12-31,,,,,Q2,capital_program_snapshot,budget_chain,Q2_capital_program,one-off + recurrent + pending,"Approved 132,657,552; proposed Q2 budget 132,452,986. One-off 112,743,120→112,538,554; recurrent 19,515,432 unchanged; pending 399,000 unchanged.",,,132657552,,-204566,132452986,,,,,,,,,,,mixed_capital_program,routine_program_revision,,official_financial_performance_report,official_primary_source,verified,Q2_stage_confirmed_but_not_fixed_ordinary_scope,NO,Wagga Wagga Financial Performance Report - December 2021,https://meetings.wagga.nsw.gov.au/Open/2022/01/OC_31012022_AGN_4855_AT.htm,Capital works summary,
WAG-018,Wagga Wagga City Council,2021-22,2022-03-31,,,,,Q3,capital_program_snapshot,budget_chain,Q3_capital_program,one-off + recurrent + pending,"Approved 128,123,693; proposed Q3 budget 128,413,693. One-off +290,000; recurrent unchanged; pending unchanged.",,,128123693,,290000,128413693,,,,,,,,,,,mixed_capital_program,routine_program_revision,,official_financial_performance_report,official_primary_source,verified,Q3_stage_confirmed_but_not_fixed_ordinary_scope,NO,Wagga Wagga Financial Performance Report - March 2022,https://meetings.wagga.nsw.gov.au/Open/2022/04/OC_11042022_AGN_4870_AT.HTM,2021/22 Capital Works Summary,
WAG-019,Wagga Wagga City Council,2021-22,2022-05-31,,,,,,capital_program_snapshot,budget_chain,May_2022_approved_capital_program,one-off + recurrent,"Approved total capital works 128,379,433: one-off 108,887,760; recurrent 19,491,673; pending 0.",,,,,,128379433,,,,,,,,,,,mixed_capital_program,,,official_financial_performance_report,official_primary_source,verified,late_year_program_snapshot_not_Q4_same_scope_actual,NO,Wagga Wagga Financial Performance Report - May 2022,https://meetings.wagga.nsw.gov.au/Open/2022/06/OC_27062022_AGN_4875_AT.htm,2021/22 Capital Works Summary,
WAG-020,Wagga Wagga City Council,2021-22,2021-07-31,,,,,,accounting_definition,accounting_comparability,commitments_separated_from_cash_actual,statement of financial performance,"Council separately reports Original Budget, Budget Adjustments, Approved Budget, YTD Actual excluding commitments, Commitments, and YTD Actual + Commitments.",,,,,,,,,,,,,,,,,,,,official_financial_performance_report,official_primary_source,verified,supports_stage_semantics_but_cash_and_commitment_bases_must_not_be_mixed,NO,Wagga Wagga Financial Performance Report - July 2021,https://meetings.wagga.nsw.gov.au/Open/2021/08/OC_23082021_AGN_4813_AT.htm,Statement of Financial Performance,
BLK-001,ALL,,2026-09-19,,,,,,superseded_blocker,execution,canonical_database_missing,,"data/experiment4.sqlite is not available in this chat runtime, File Library search, or connected Google Drive search.",,,,,,,,,,,,,,,,,,,,,runtime_and_drive_search,SUPERSEDED_BY_BLK-007,superseded_by_BLK-007,NO,,,,This supplement therefore uses public-source identifiers only and does not overwrite canonical rows. Final status is carried by BLK-007.
BLK-002,ALL,,2026-09-19,,,,,,superseded_blocker,execution,field_gaps_missing,,"data/field_gaps.csv is not available in this chat runtime, File Library search, or connected Google Drive search.",,,,,,,,,,,,,,,,,,,,,runtime_and_drive_search,SUPERSEDED_BY_BLK-008,superseded_by_BLK-008,NO,,,,Upload this file or the Experiment 4 data folder to allow deterministic gap filling. Final status is carried by BLK-008.
BLK-003,ALL,,2026-09-19,,,,,,superseded_blocker,project_identity,stable_ledger_crosswalk_not_publicly_certified,,Public meeting and annual-report records do not consistently expose stable job/asset IDs and scope-change crosswalks across all six councils.,,,,,,,,,,,,,,,,,,,,,research_finding,SUPERSEDED_BY_BLK-009,superseded_by_BLK-009,NO,,,,"Wagga's job-consolidation IDs are promising, but the same level of ID continuity has not yet been established across the pilot. Final status is carried by BLK-009."
BLK-004,ALL,,2026-09-19,,,,,,blocker,accounting,commitment_accrual_inconsistency,,"Project actuals are not uniformly comparable across years/councils; Ballina 2020/21 explicitly separates expended from expended-plus-committed, while earlier tables do not expose the same field.",,,,,,,,,,,,,,,,,,,,,official_report_schema_comparison,carried_forward_from_first_public_source_pass,still_blocks_cross_year_actual_comparability,NO,Ballina Shire Council Annual Report 2020-21,https://www.ballina.nsw.gov.au/files/assets/public/v/1/council/documents/council-documents/annual-report-2020-21-reduced-size.pdf,Capital Expenditure table headers,
BLK-005,ALL,,2026-09-19,,,,,,blocker,causation,regional_event_not_project_cause,,A disaster date or contemporaneous deferral is insufficient to establish project-level causation; Ballina provides repeated pre-disaster planning-driven deferrals of the same named skate-park project.,,,,,,,,,,,,,,,,,,,,,official_decision_history,carried_forward_from_first_public_source_pass,still_blocks_disaster_reallocation_label_without_reason,NO,Ballina 2017 and 2018 capital expenditure reviews,https://www.ballina.nsw.gov.au/files/assets/public/v/1/council/documents/agenda-and-minutes/2018/26-apr-2018/ordinary/260418_ordinary_agenda_26_april_2018.pdf,Wollongbar Skate Park deferral history,
BLK-006,ALL,,2026-09-19,,,,,,superseded_blocker,capacity_timing,publication_adoption_timing_not_yet_audited,,Pre-event fiscal capacity cannot be treated as operationally available at budget adoption until each source's measurement and publication/adoption dates are verified.,,,,,,,,,,,,,,,,,,,,,handover_requirement,SUPERSEDED_BY_BLK-014,superseded_by_BLK-014,NO,,,, Final status is carried by BLK-014.
BLK-007,ALL,,,,,,,,blocker,execution,canonical_SQLite_unavailable,,"The handover's data/experiment4.sqlite is not present in the active runtime, searchable File Library results, or connected Google Drive results. Exact canonical row IDs and 62-project merge cannot be performed here.",,,,,,,,,,,,,,,,,,,,audit_synthesis,source-grounded_synthesis,HARD,blocks_model_ready_certification,NO,Experiment 4 handover + accessible audit sources,,,
BLK-008,ALL,,,,,,,,blocker,execution,field_gaps_CSV_unavailable,,"The handover's data/field_gaps.csv is not present in the active runtime, searchable File Library results, or connected Google Drive results. Exact unresolved-cell targeting cannot be performed.",,,,,,,,,,,,,,,,,,,,audit_synthesis,source-grounded_synthesis,HARD,blocks_model_ready_certification,NO,Experiment 4 handover + accessible audit sources,,,
BLK-009,ALL,,,,,,,,blocker,execution,stable_project_asset_ID_crosswalk,,"Public documents often expose project names and occasional job IDs, but not a complete stable ID/scope-change crosswalk across all six pilot councils and years.",,,,,,,,,,,,,,,,,,,,audit_synthesis,source-grounded_synthesis,HARD_FOR_CERTIFICATION,blocks_model_ready_certification,NO,Experiment 4 handover + accessible audit sources,,,
BLK-010,ALL,,,,,,,,blocker,execution,same_scope_year_end_actuals,,The accessible pilot explicitly says every category's same-scope year-end actual remains missing; broad cash-IPPE actuals are not a substitute.,,,,,,,,,,,,,,,,,,,,audit_synthesis,source-grounded_synthesis,HARD_FOR_OUTCOME,blocks_model_ready_certification,NO,Experiment 4 handover + accessible audit sources,,,
BLK-011,ALL,,,,,,,,blocker,execution,damage_access_screen,,"Asset-level direct damage/access status is not consistently available for ordinary candidates; without it, direct destruction cannot be separated from displaced undamaged work.",,,,,,,,,,,,,,,,,,,,audit_synthesis,source-grounded_synthesis,HARD_FOR_CAUSATION,blocks_model_ready_certification,NO,Experiment 4 handover + accessible audit sources,,,
BLK-012,ALL,,,,,,,,blocker,execution,multi_year_ordinary_pretrend,,"Eurobodalla now has strong pre-event annual/service baselines for 2016/17, 2017/18 and 2018/19, and public QBR archives for all three years. The remaining blocker is a fixed same-scope ordinary project/work-code portfolio with complete original/Q1/Q2/Q3/final/actual histories across treated and comparison councils.",,,,,,,,,,,,,,,,,,,,audit_synthesis,source-grounded_synthesis,PARTIALLY_RESOLVED_AT_AGGREGATE_SERVICE_LEVEL,still_blocks_abnormality_and_parallel_pretrend_at_fixed_portfolio_level,NO,Experiment 4 handover + accessible audit sources,,,
BLK-013,ALL,,,,,,,,blocker,execution,validated_controls,,"Griffith, Kiama and Wagga remain provisional comparisons; zero declaration/mapped burn in a limited inventory does not establish zero exposure or comparable portfolio dynamics.",,,,,,,,,,,,,,,,,,,,audit_synthesis,source-grounded_synthesis,HARD_FOR_CAUSAL_COMPARISON,blocks_model_ready_certification,NO,Experiment 4 handover + accessible audit sources,,,
